"","sample","module","status","tot.seq","seq.length","pct.gc","pct.dup"
"325","M7020000554920_2.fq.gz","Basic Statistics","PASS","17762521","150",54,16.19
"326","M7020000554920_2.fq.gz","Per base sequence quality","PASS","17762521","150",54,16.19
"327","M7020000554920_2.fq.gz","Per tile sequence quality","WARN","17762521","150",54,16.19
"328","M7020000554920_2.fq.gz","Per sequence quality scores","PASS","17762521","150",54,16.19
"329","M7020000554920_2.fq.gz","Per base sequence content","WARN","17762521","150",54,16.19
"330","M7020000554920_2.fq.gz","Per sequence GC content","FAIL","17762521","150",54,16.19
"331","M7020000554920_2.fq.gz","Per base N content","PASS","17762521","150",54,16.19
"332","M7020000554920_2.fq.gz","Sequence Length Distribution","PASS","17762521","150",54,16.19
"333","M7020000554920_2.fq.gz","Sequence Duplication Levels","PASS","17762521","150",54,16.19
"334","M7020000554920_2.fq.gz","Overrepresented sequences","PASS","17762521","150",54,16.19
"335","M7020000554920_2.fq.gz","Adapter Content","PASS","17762521","150",54,16.19
"336","M7020000554920_2.fq.gz","Kmer Content","PASS","17762521","150",54,16.19
"337","M7020000560613_1.fq.gz","Basic Statistics","PASS","17756849","150",52,11.29
"338","M7020000560613_1.fq.gz","Per base sequence quality","PASS","17756849","150",52,11.29
"339","M7020000560613_1.fq.gz","Per tile sequence quality","WARN","17756849","150",52,11.29
"340","M7020000560613_1.fq.gz","Per sequence quality scores","PASS","17756849","150",52,11.29
"341","M7020000560613_1.fq.gz","Per base sequence content","WARN","17756849","150",52,11.29
"342","M7020000560613_1.fq.gz","Per sequence GC content","FAIL","17756849","150",52,11.29
"343","M7020000560613_1.fq.gz","Per base N content","PASS","17756849","150",52,11.29
"344","M7020000560613_1.fq.gz","Sequence Length Distribution","PASS","17756849","150",52,11.29
"345","M7020000560613_1.fq.gz","Sequence Duplication Levels","PASS","17756849","150",52,11.29
"346","M7020000560613_1.fq.gz","Overrepresented sequences","PASS","17756849","150",52,11.29
"347","M7020000560613_1.fq.gz","Adapter Content","PASS","17756849","150",52,11.29
"348","M7020000560613_1.fq.gz","Kmer Content","PASS","17756849","150",52,11.29
"349","M7020000560613_2.fq.gz","Basic Statistics","PASS","17756849","150",52,10.74
"350","M7020000560613_2.fq.gz","Per base sequence quality","PASS","17756849","150",52,10.74
"351","M7020000560613_2.fq.gz","Per tile sequence quality","PASS","17756849","150",52,10.74
"352","M7020000560613_2.fq.gz","Per sequence quality scores","PASS","17756849","150",52,10.74
"353","M7020000560613_2.fq.gz","Per base sequence content","WARN","17756849","150",52,10.74
"354","M7020000560613_2.fq.gz","Per sequence GC content","FAIL","17756849","150",52,10.74
"355","M7020000560613_2.fq.gz","Per base N content","PASS","17756849","150",52,10.74
"356","M7020000560613_2.fq.gz","Sequence Length Distribution","PASS","17756849","150",52,10.74
"357","M7020000560613_2.fq.gz","Sequence Duplication Levels","PASS","17756849","150",52,10.74
"358","M7020000560613_2.fq.gz","Overrepresented sequences","PASS","17756849","150",52,10.74
"359","M7020000560613_2.fq.gz","Adapter Content","PASS","17756849","150",52,10.74
"360","M7020000560613_2.fq.gz","Kmer Content","PASS","17756849","150",52,10.74
"361","M7020000565324_1.fq.gz","Basic Statistics","PASS","16440011","150",52,18.64
"362","M7020000565324_1.fq.gz","Per base sequence quality","PASS","16440011","150",52,18.64
"363","M7020000565324_1.fq.gz","Per tile sequence quality","WARN","16440011","150",52,18.64
"364","M7020000565324_1.fq.gz","Per sequence quality scores","PASS","16440011","150",52,18.64
"365","M7020000565324_1.fq.gz","Per base sequence content","WARN","16440011","150",52,18.64
"366","M7020000565324_1.fq.gz","Per sequence GC content","FAIL","16440011","150",52,18.64
"367","M7020000565324_1.fq.gz","Per base N content","PASS","16440011","150",52,18.64
"368","M7020000565324_1.fq.gz","Sequence Length Distribution","PASS","16440011","150",52,18.64
"369","M7020000565324_1.fq.gz","Sequence Duplication Levels","PASS","16440011","150",52,18.64
"370","M7020000565324_1.fq.gz","Overrepresented sequences","PASS","16440011","150",52,18.64
"371","M7020000565324_1.fq.gz","Adapter Content","PASS","16440011","150",52,18.64
"372","M7020000565324_1.fq.gz","Kmer Content","FAIL","16440011","150",52,18.64
"373","M7020000565324_2.fq.gz","Basic Statistics","PASS","16440011","150",52,17.77
"374","M7020000565324_2.fq.gz","Per base sequence quality","PASS","16440011","150",52,17.77
"375","M7020000565324_2.fq.gz","Per tile sequence quality","PASS","16440011","150",52,17.77
"376","M7020000565324_2.fq.gz","Per sequence quality scores","PASS","16440011","150",52,17.77
"377","M7020000565324_2.fq.gz","Per base sequence content","WARN","16440011","150",52,17.77
"378","M7020000565324_2.fq.gz","Per sequence GC content","FAIL","16440011","150",52,17.77
"379","M7020000565324_2.fq.gz","Per base N content","PASS","16440011","150",52,17.77
"380","M7020000565324_2.fq.gz","Sequence Length Distribution","PASS","16440011","150",52,17.77
"381","M7020000565324_2.fq.gz","Sequence Duplication Levels","PASS","16440011","150",52,17.77
"382","M7020000565324_2.fq.gz","Overrepresented sequences","PASS","16440011","150",52,17.77
"383","M7020000565324_2.fq.gz","Adapter Content","PASS","16440011","150",52,17.77
"384","M7020000565324_2.fq.gz","Kmer Content","FAIL","16440011","150",52,17.77
"385","M7020000569619_1.fq.gz","Basic Statistics","PASS","15462471","150",48,15.15
"386","M7020000569619_1.fq.gz","Per base sequence quality","PASS","15462471","150",48,15.15
"387","M7020000569619_1.fq.gz","Per tile sequence quality","WARN","15462471","150",48,15.15
"388","M7020000569619_1.fq.gz","Per sequence quality scores","PASS","15462471","150",48,15.15
"389","M7020000569619_1.fq.gz","Per base sequence content","WARN","15462471","150",48,15.15
"390","M7020000569619_1.fq.gz","Per sequence GC content","PASS","15462471","150",48,15.15
"391","M7020000569619_1.fq.gz","Per base N content","PASS","15462471","150",48,15.15
"392","M7020000569619_1.fq.gz","Sequence Length Distribution","PASS","15462471","150",48,15.15
"393","M7020000569619_1.fq.gz","Sequence Duplication Levels","PASS","15462471","150",48,15.15
"394","M7020000569619_1.fq.gz","Overrepresented sequences","PASS","15462471","150",48,15.15
"395","M7020000569619_1.fq.gz","Adapter Content","PASS","15462471","150",48,15.15
"396","M7020000569619_1.fq.gz","Kmer Content","PASS","15462471","150",48,15.15
"397","M7020000569619_2.fq.gz","Basic Statistics","PASS","15462471","150",48,14.34
"398","M7020000569619_2.fq.gz","Per base sequence quality","PASS","15462471","150",48,14.34
"399","M7020000569619_2.fq.gz","Per tile sequence quality","PASS","15462471","150",48,14.34
"400","M7020000569619_2.fq.gz","Per sequence quality scores","PASS","15462471","150",48,14.34
"401","M7020000569619_2.fq.gz","Per base sequence content","WARN","15462471","150",48,14.34
"402","M7020000569619_2.fq.gz","Per sequence GC content","PASS","15462471","150",48,14.34
"403","M7020000569619_2.fq.gz","Per base N content","PASS","15462471","150",48,14.34
"404","M7020000569619_2.fq.gz","Sequence Length Distribution","PASS","15462471","150",48,14.34
"405","M7020000569619_2.fq.gz","Sequence Duplication Levels","PASS","15462471","150",48,14.34
"406","M7020000569619_2.fq.gz","Overrepresented sequences","PASS","15462471","150",48,14.34
"407","M7020000569619_2.fq.gz","Adapter Content","PASS","15462471","150",48,14.34
"408","M7020000569619_2.fq.gz","Kmer Content","PASS","15462471","150",48,14.34
"409","M7020000576014_1.fq.gz","Basic Statistics","PASS","13138656","150",48,20.93
"410","M7020000576014_1.fq.gz","Per base sequence quality","PASS","13138656","150",48,20.93
"411","M7020000576014_1.fq.gz","Per tile sequence quality","WARN","13138656","150",48,20.93
"412","M7020000576014_1.fq.gz","Per sequence quality scores","PASS","13138656","150",48,20.93
"413","M7020000576014_1.fq.gz","Per base sequence content","WARN","13138656","150",48,20.93
"414","M7020000576014_1.fq.gz","Per sequence GC content","PASS","13138656","150",48,20.93
"415","M7020000576014_1.fq.gz","Per base N content","PASS","13138656","150",48,20.93
"416","M7020000576014_1.fq.gz","Sequence Length Distribution","PASS","13138656","150",48,20.93
"417","M7020000576014_1.fq.gz","Sequence Duplication Levels","PASS","13138656","150",48,20.93
"418","M7020000576014_1.fq.gz","Overrepresented sequences","PASS","13138656","150",48,20.93
"419","M7020000576014_1.fq.gz","Adapter Content","PASS","13138656","150",48,20.93
"420","M7020000576014_1.fq.gz","Kmer Content","PASS","13138656","150",48,20.93
"421","M7020000576014_2.fq.gz","Basic Statistics","PASS","13138656","150",49,19.78
"422","M7020000576014_2.fq.gz","Per base sequence quality","PASS","13138656","150",49,19.78
"423","M7020000576014_2.fq.gz","Per tile sequence quality","PASS","13138656","150",49,19.78
"424","M7020000576014_2.fq.gz","Per sequence quality scores","PASS","13138656","150",49,19.78
"425","M7020000576014_2.fq.gz","Per base sequence content","WARN","13138656","150",49,19.78
"426","M7020000576014_2.fq.gz","Per sequence GC content","PASS","13138656","150",49,19.78
"427","M7020000576014_2.fq.gz","Per base N content","PASS","13138656","150",49,19.78
"428","M7020000576014_2.fq.gz","Sequence Length Distribution","PASS","13138656","150",49,19.78
"429","M7020000576014_2.fq.gz","Sequence Duplication Levels","PASS","13138656","150",49,19.78
"430","M7020000576014_2.fq.gz","Overrepresented sequences","PASS","13138656","150",49,19.78
"431","M7020000576014_2.fq.gz","Adapter Content","PASS","13138656","150",49,19.78
"432","M7020000576014_2.fq.gz","Kmer Content","PASS","13138656","150",49,19.78
"433","M7020000582521_1.fq.gz","Basic Statistics","PASS","17933904","150",53,12.02
"434","M7020000582521_1.fq.gz","Per base sequence quality","PASS","17933904","150",53,12.02
"435","M7020000582521_1.fq.gz","Per tile sequence quality","WARN","17933904","150",53,12.02
"436","M7020000582521_1.fq.gz","Per sequence quality scores","PASS","17933904","150",53,12.02
"437","M7020000582521_1.fq.gz","Per base sequence content","WARN","17933904","150",53,12.02
"438","M7020000582521_1.fq.gz","Per sequence GC content","WARN","17933904","150",53,12.02
"439","M7020000582521_1.fq.gz","Per base N content","PASS","17933904","150",53,12.02
"440","M7020000582521_1.fq.gz","Sequence Length Distribution","PASS","17933904","150",53,12.02
"441","M7020000582521_1.fq.gz","Sequence Duplication Levels","PASS","17933904","150",53,12.02
"442","M7020000582521_1.fq.gz","Overrepresented sequences","PASS","17933904","150",53,12.02
"443","M7020000582521_1.fq.gz","Adapter Content","PASS","17933904","150",53,12.02
"444","M7020000582521_1.fq.gz","Kmer Content","PASS","17933904","150",53,12.02
"445","M7020000582521_2.fq.gz","Basic Statistics","PASS","17933904","150",53,7.69
"446","M7020000582521_2.fq.gz","Per base sequence quality","PASS","17933904","150",53,7.69
"447","M7020000582521_2.fq.gz","Per tile sequence quality","WARN","17933904","150",53,7.69
"448","M7020000582521_2.fq.gz","Per sequence quality scores","PASS","17933904","150",53,7.69
"449","M7020000582521_2.fq.gz","Per base sequence content","WARN","17933904","150",53,7.69
"450","M7020000582521_2.fq.gz","Per sequence GC content","WARN","17933904","150",53,7.69
"451","M7020000582521_2.fq.gz","Per base N content","PASS","17933904","150",53,7.69
"452","M7020000582521_2.fq.gz","Sequence Length Distribution","PASS","17933904","150",53,7.69
"453","M7020000582521_2.fq.gz","Sequence Duplication Levels","PASS","17933904","150",53,7.69
"454","M7020000582521_2.fq.gz","Overrepresented sequences","PASS","17933904","150",53,7.69
"455","M7020000582521_2.fq.gz","Adapter Content","PASS","17933904","150",53,7.69
"456","M7020000582521_2.fq.gz","Kmer Content","PASS","17933904","150",53,7.69
"457","M7020000593113_1.fq.gz","Basic Statistics","PASS","16047909","150",54,12.59
"458","M7020000593113_1.fq.gz","Per base sequence quality","PASS","16047909","150",54,12.59
"459","M7020000593113_1.fq.gz","Per tile sequence quality","PASS","16047909","150",54,12.59
"460","M7020000593113_1.fq.gz","Per sequence quality scores","PASS","16047909","150",54,12.59
"461","M7020000593113_1.fq.gz","Per base sequence content","WARN","16047909","150",54,12.59
"462","M7020000593113_1.fq.gz","Per sequence GC content","WARN","16047909","150",54,12.59
"463","M7020000593113_1.fq.gz","Per base N content","PASS","16047909","150",54,12.59
"464","M7020000593113_1.fq.gz","Sequence Length Distribution","PASS","16047909","150",54,12.59
"465","M7020000593113_1.fq.gz","Sequence Duplication Levels","PASS","16047909","150",54,12.59
"466","M7020000593113_1.fq.gz","Overrepresented sequences","PASS","16047909","150",54,12.59
"467","M7020000593113_1.fq.gz","Adapter Content","PASS","16047909","150",54,12.59
"468","M7020000593113_1.fq.gz","Kmer Content","FAIL","16047909","150",54,12.59
"469","M7020000593113_2.fq.gz","Basic Statistics","PASS","16047909","150",54,11.66
"470","M7020000593113_2.fq.gz","Per base sequence quality","PASS","16047909","150",54,11.66
"471","M7020000593113_2.fq.gz","Per tile sequence quality","WARN","16047909","150",54,11.66
"472","M7020000593113_2.fq.gz","Per sequence quality scores","PASS","16047909","150",54,11.66
"473","M7020000593113_2.fq.gz","Per base sequence content","WARN","16047909","150",54,11.66
"474","M7020000593113_2.fq.gz","Per sequence GC content","WARN","16047909","150",54,11.66
"475","M7020000593113_2.fq.gz","Per base N content","PASS","16047909","150",54,11.66
"476","M7020000593113_2.fq.gz","Sequence Length Distribution","PASS","16047909","150",54,11.66
"477","M7020000593113_2.fq.gz","Sequence Duplication Levels","PASS","16047909","150",54,11.66
"478","M7020000593113_2.fq.gz","Overrepresented sequences","PASS","16047909","150",54,11.66
"479","M7020000593113_2.fq.gz","Adapter Content","PASS","16047909","150",54,11.66
"480","M7020000593113_2.fq.gz","Kmer Content","FAIL","16047909","150",54,11.66
"481","M7020000594021_1.fq.gz","Basic Statistics","PASS","18178305","150",51,11.82
"482","M7020000594021_1.fq.gz","Per base sequence quality","PASS","18178305","150",51,11.82
"483","M7020000594021_1.fq.gz","Per tile sequence quality","PASS","18178305","150",51,11.82
"484","M7020000594021_1.fq.gz","Per sequence quality scores","PASS","18178305","150",51,11.82
"485","M7020000594021_1.fq.gz","Per base sequence content","PASS","18178305","150",51,11.82
"486","M7020000594021_1.fq.gz","Per sequence GC content","WARN","18178305","150",51,11.82
"487","M7020000594021_1.fq.gz","Per base N content","PASS","18178305","150",51,11.82
"488","M7020000594021_1.fq.gz","Sequence Length Distribution","PASS","18178305","150",51,11.82
"489","M7020000594021_1.fq.gz","Sequence Duplication Levels","PASS","18178305","150",51,11.82
"490","M7020000594021_1.fq.gz","Overrepresented sequences","WARN","18178305","150",51,11.82
"491","M7020000594021_1.fq.gz","Adapter Content","PASS","18178305","150",51,11.82
"492","M7020000594021_1.fq.gz","Kmer Content","FAIL","18178305","150",51,11.82
"493","M7020000594021_2.fq.gz","Basic Statistics","PASS","18178305","150",51,10.94
"494","M7020000594021_2.fq.gz","Per base sequence quality","PASS","18178305","150",51,10.94
"495","M7020000594021_2.fq.gz","Per tile sequence quality","WARN","18178305","150",51,10.94
"496","M7020000594021_2.fq.gz","Per sequence quality scores","PASS","18178305","150",51,10.94
"497","M7020000594021_2.fq.gz","Per base sequence content","PASS","18178305","150",51,10.94
"498","M7020000594021_2.fq.gz","Per sequence GC content","WARN","18178305","150",51,10.94
"499","M7020000594021_2.fq.gz","Per base N content","PASS","18178305","150",51,10.94
"500","M7020000594021_2.fq.gz","Sequence Length Distribution","PASS","18178305","150",51,10.94
"501","M7020000594021_2.fq.gz","Sequence Duplication Levels","PASS","18178305","150",51,10.94
"502","M7020000594021_2.fq.gz","Overrepresented sequences","WARN","18178305","150",51,10.94
"503","M7020000594021_2.fq.gz","Adapter Content","PASS","18178305","150",51,10.94
"504","M7020000594021_2.fq.gz","Kmer Content","FAIL","18178305","150",51,10.94
"505","M7020000597533_1.fq.gz","Basic Statistics","PASS","17867305","150",52,17.62
"506","M7020000597533_1.fq.gz","Per base sequence quality","PASS","17867305","150",52,17.62
